Market_Value,Height_cm,Position,Age,National_Matches,National_Goals
75000.0,190.0,Goalkeeper,22.0,0.0,0.0
75000.0,182.0,Midfield,21.0,0.0,0.0
200000.0,190.0,Defender,21.0,0.0,0.0
75000.0,186.0,Defender,23.0,0.0,0.0
250000.0,184.0,Midfield,23.0,0.0,0.0
50000.0,185.0,Defender,22.0,0.0,0.0
75000.0,182.0,Defender,22.0,5.0,0.0
125000.0,183.0,Midfield,22.0,0.0,0.0
75000.0,195.0,Goalkeeper,22.0,0.0,0.0
50000.0,175.0,Defender,22.0,0.0,0.0
75000.0,186.0,Defender,24.0,0.0,0.0
500000.0,175.0,Attack,21.0,0.0,0.0
50000.0,188.0,Defender,23.0,0.0,0.0
2500000.0,189.0,Defender,25.0,0.0,0.0
400000.0,185.0,Attack,23.0,1.0,0.0
10000.0,183.0,Defender,24.0,0.0,0.0
150000.0,177.0,Defender,21.0,0.0,0.0
250000.0,183.0,Attack,21.0,0.0,0.0
150000.0,184.0,Defender,25.0,0.0,0.0
500000.0,177.0,Attack,25.0,0.0,0.0
15000000.0,190.0,Defender,23.0,0.0,0.0
1000000.0,178.0,Attack,22.0,13.0,4.0
150000.0,177.0,Midfield,25.0,0.0,0.0
75000.0,192.0,Defender,24.0,0.0,0.0
50000.0,183.0,Defender,22.0,0.0,0.0
100000.0,183.0,Defender,24.0,0.0,0.0
6000000.0,179.0,Defender,25.0,4.0,0.0
10000.0,190.0,Defender,22.0,0.0,0.0
150000.0,185.0,Defender,21.0,0.0,0.0
25000.0,190.0,Goalkeeper,22.0,0.0,0.0
3800000.0,185.0,Attack,22.0,31.0,13.0
200000.0,194.0,Goalkeeper,22.0,0.0,0.0
150000.0,185.0,Defender,22.0,0.0,0.0
200000.0,195.0,Attack,22.0,11.0,0.0
325000.0,182.0,Defender,24.0,0.0,0.0
100000.0,185.0,Defender,22.0,0.0,0.0
25000.0,183.0,Attack,29.0,0.0,0.0
75000.0,181.0,Defender,22.0,11.0,0.0
75000.0,184.0,Attack,20.0,18.0,1.0
650000.0,182.0,Midfield,24.0,0.0,0.0
1500000.0,175.0,Defender,22.0,0.0,0.0
4000000.0,190.0,Attack,21.0,0.0,0.0
100000.0,170.0,Attack,24.0,0.0,0.0
2000000.0,186.0,Goalkeeper,25.0,13.0,0.0
225000.0,192.0,Defender,25.0,1.0,0.0
100000.0,185.0,Defender,21.0,0.0,0.0
325000.0,183.0,Midfield,26.0,0.0,0.0
1500000.0,194.0,Midfield,27.0,0.0,0.0
400000.0,183.0,Midfield,22.0,0.0,0.0
100000.0,186.0,Defender,25.0,0.0,0.0
10000.0,178.0,Defender,24.0,0.0,0.0
100000.0,170.0,Attack,22.0,0.0,0.0
4000000.0,185.0,Attack,24.0,0.0,0.0
100000.0,181.0,Attack,23.0,0.0,0.0
25000.0,198.0,Goalkeeper,22.0,0.0,0.0
75000.0,189.0,Defender,22.0,0.0,0.0
150000.0,177.0,Attack,22.0,0.0,0.0
75000.0,182.0,Goalkeeper,24.0,0.0,0.0
400000.0,192.0,Midfield,26.0,0.0,0.0
200000.0,185.0,Defender,23.0,0.0,0.0
50000.0,184.0,Defender,22.0,0.0,0.0
2000000.0,173.0,Defender,25.0,0.0,0.0
3000000.0,178.0,Attack,26.0,20.0,2.0
25000.0,188.0,Midfield,24.0,6.0,0.0
30000000.0,176.0,Midfield,21.0,38.0,16.0
350000.0,193.0,Goalkeeper,21.0,16.0,0.0
18000000.0,179.0,Defender,22.0,24.0,1.0
150000.0,189.0,Defender,23.0,0.0,0.0
200000.0,185.0,Defender,21.0,0.0,0.0
300000.0,178.0,Midfield,22.0,0.0,0.0
100000.0,178.0,Attack,22.0,0.0,0.0
150000.0,190.0,Defender,23.0,0.0,0.0
600000.0,175.0,Attack,25.0,18.0,2.0
25000.0,184.0,Goalkeeper,21.0,0.0,0.0
1000000.0,188.0,Defender,23.0,0.0,0.0
50000.0,187.0,Defender,21.0,0.0,0.0
500000.0,183.0,Midfield,23.0,0.0,0.0
100000.0,187.0,Midfield,29.0,0.0,0.0
800000.0,178.0,Attack,23.0,26.0,4.0
600000.0,186.0,Midfield,22.0,0.0,0.0
500000.0,182.0,Midfield,21.0,15.0,2.0
25000.0,184.0,Midfield,21.0,0.0,0.0
75000.0,188.0,Defender,21.0,2.0,0.0
600000.0,183.0,Attack,23.0,0.0,0.0
200000.0,182.0,Attack,25.0,0.0,0.0
50000.0,178.0,Midfield,25.0,0.0,0.0
200000.0,179.0,Attack,25.0,0.0,0.0
300000.0,185.0,Defender,24.0,0.0,0.0
1000000.0,184.0,Midfield,23.0,2.0,0.0
1000000.0,178.0,Midfield,25.0,0.0,0.0
300000.0,177.0,Midfield,21.0,9.0,2.0
650000.0,180.0,Defender,21.0,20.0,2.0
500000.0,189.0,Goalkeeper,20.0,17.0,0.0
350000.0,175.0,Defender,21.0,0.0,0.0
75000.0,185.0,Defender,24.0,0.0,0.0
2500000.0,191.0,Defender,25.0,0.0,0.0
300000.0,183.0,Attack,30.0,0.0,0.0
50000.0,193.0,Goalkeeper,25.0,0.0,0.0
200000.0,180.0,Attack,24.0,0.0,0.0
600000.0,175.0,Midfield,21.0,23.0,3.0
300000.0,172.0,Attack,27.0,0.0,0.0
3800000.0,176.0,Defender,27.0,0.0,0.0
400000.0,178.0,Attack,23.0,21.0,5.0
100000.0,193.0,Goalkeeper,25.0,1.0,0.0
1000000.0,196.0,Attack,28.0,4.0,0.0
125000.0,182.0,Defender,25.0,0.0,0.0
1000000.0,170.0,Attack,24.0,0.0,0.0
450000.0,172.0,Defender,24.0,0.0,0.0
125000.0,183.0,Attack,23.0,0.0,0.0
5000000.0,185.0,Defender,22.0,0.0,0.0
250000.0,179.0,Midfield,21.0,0.0,0.0
200000.0,170.0,Attack,21.0,26.0,6.0
150000.0,179.0,Defender,23.0,0.0,0.0
300000.0,192.0,Midfield,23.0,0.0,0.0
25000.0,186.0,Midfield,23.0,0.0,0.0
200000.0,182.0,Defender,24.0,0.0,0.0
25000000.0,187.0,Midfield,23.0,23.0,2.0
300000.0,178.0,Attack,27.0,10.0,2.0
700000.0,170.0,Attack,23.0,5.0,0.0
175000.0,185.0,Midfield,29.0,0.0,0.0
200000.0,185.0,Defender,31.0,0.0,0.0
150000.0,186.0,Midfield,25.0,0.0,0.0
300000.0,184.0,Defender,24.0,0.0,0.0
100000.0,188.0,Defender,26.0,0.0,0.0
350000.0,188.0,Defender,21.0,3.0,0.0
100000.0,186.0,Midfield,22.0,2.0,0.0
200000.0,191.0,Goalkeeper,25.0,0.0,0.0
100000.0,174.0,Attack,25.0,0.0,0.0
1500000.0,179.0,Attack,23.0,0.0,0.0
1000000.0,179.0,Defender,22.0,0.0,0.0
25000.0,183.0,Attack,23.0,0.0,0.0
1800000.0,176.0,Defender,23.0,10.0,0.0
25000.0,190.0,Goalkeeper,25.0,11.0,0.0
700000.0,180.0,Goalkeeper,26.0,0.0,0.0
7500000.0,185.0,Attack,23.0,0.0,0.0
500000.0,178.0,Midfield,24.0,0.0,0.0
750000.0,176.0,Midfield,24.0,0.0,0.0
150000.0,186.0,Defender,25.0,0.0,0.0
100000.0,170.0,Attack,24.0,0.0,0.0
1200000.0,192.0,Midfield,23.0,1.0,0.0
275000.0,182.0,Attack,26.0,0.0,0.0
100000.0,181.0,Defender,21.0,0.0,0.0
400000.0,182.0,Midfield,24.0,0.0,0.0
50000.0,187.0,Midfield,22.0,0.0,0.0
75000.0,197.0,Goalkeeper,23.0,0.0,0.0
200000.0,167.0,Attack,24.0,0.0,0.0
275000.0,183.0,Defender,26.0,0.0,0.0
3500000.0,174.0,Attack,22.0,3.0,0.0
450000.0,182.0,Midfield,24.0,0.0,0.0
100000.0,191.0,Defender,33.0,0.0,0.0
75000.0,178.0,Midfield,27.0,0.0,0.0
150000.0,173.0,Midfield,22.0,10.0,1.0
200000.0,174.0,Midfield,23.0,7.0,0.0
3500000.0,192.0,Defender,23.0,19.0,3.0
50000000.0,187.0,Attack,21.0,41.0,7.0
400000.0,182.0,Midfield,20.0,19.0,2.0
300000.0,192.0,Attack,22.0,0.0,0.0
7500000.0,187.0,Midfield,21.0,35.0,2.0
50000.0,193.0,Defender,26.0,0.0,0.0
200000.0,177.0,Attack,23.0,0.0,0.0
1000000.0,188.0,Attack,27.0,0.0,0.0
100000.0,185.0,Attack,22.0,0.0,0.0
6000000.0,185.0,Attack,23.0,15.0,2.0
1200000.0,172.0,Attack,22.0,11.0,2.0
150000.0,184.0,Defender,22.0,0.0,0.0
400000.0,170.0,Attack,23.0,0.0,0.0
200000.0,185.0,Defender,20.0,0.0,0.0
1000000.0,190.0,Goalkeeper,22.0,0.0,0.0
200000.0,179.0,Midfield,21.0,0.0,0.0
175000.0,184.0,Defender,23.0,9.0,1.0
150000.0,197.0,Attack,26.0,0.0,0.0
12000000.0,189.0,Attack,25.0,18.0,6.0
4000000.0,183.0,Defender,23.0,0.0,0.0
1000000.0,180.0,Defender,23.0,0.0,0.0
175000.0,184.0,Attack,23.0,0.0,0.0
1500000.0,180.0,Attack,25.0,1.0,0.0
400000.0,185.0,Attack,29.0,0.0,0.0
550000.0,184.0,Attack,27.0,0.0,0.0
1800000.0,191.0,Midfield,23.0,0.0,0.0
300000.0,175.0,Midfield,24.0,0.0,0.0
75000.0,177.0,Defender,23.0,0.0,0.0
100000.0,180.0,Defender,22.0,2.0,0.0
50000.0,190.0,Defender,24.0,0.0,0.0
500000.0,180.0,Defender,23.0,0.0,0.0
50000.0,184.0,Attack,23.0,0.0,0.0
8000000.0,189.0,Midfield,23.0,5.0,0.0
150000.0,188.0,Midfield,25.0,0.0,0.0
175000.0,183.0,Midfield,22.0,0.0,0.0
100000.0,170.0,Midfield,24.0,0.0,0.0
600000.0,174.0,Attack,23.0,14.0,5.0
1500000.0,182.0,Midfield,20.0,0.0,0.0
300000.0,174.0,Midfield,21.0,0.0,0.0
700000.0,189.0,Attack,25.0,3.0,0.0
200000.0,166.0,Attack,23.0,0.0,0.0
50000.0,174.0,Attack,30.0,0.0,0.0
100000.0,185.0,Attack,27.0,0.0,0.0
300000.0,175.0,Attack,28.0,0.0,0.0
50000.0,190.0,Goalkeeper,22.0,0.0,0.0
1500000.0,182.0,Defender,23.0,3.0,0.0
150000.0,175.0,Defender,25.0,0.0,0.0
50000.0,188.0,Defender,26.0,0.0,0.0
75000.0,160.0,Attack,23.0,0.0,0.0
50000.0,178.0,Attack,21.0,0.0,0.0
400000.0,175.0,Attack,26.0,0.0,0.0
175000.0,176.0,Midfield,24.0,4.0,0.0
150000.0,192.0,Defender,22.0,5.0,1.0
10000.0,175.0,Midfield,23.0,0.0,0.0
50000.0,182.0,Attack,26.0,0.0,0.0
650000.0,178.0,Attack,24.0,3.0,0.0
50000.0,161.0,Attack,24.0,0.0,0.0
400000.0,177.0,Midfield,25.0,0.0,0.0
75000.0,181.0,Defender,21.0,0.0,0.0
75000.0,175.0,Attack,21.0,0.0,0.0
350000.0,183.0,Midfield,24.0,4.0,0.0
75000.0,188.0,Defender,23.0,0.0,0.0
1000000.0,185.0,Midfield,26.0,0.0,0.0
100000.0,166.0,Attack,22.0,17.0,0.0
150000.0,182.0,Attack,28.0,0.0,0.0
6000000.0,187.0,Defender,25.0,8.0,0.0
275000.0,176.0,Defender,25.0,0.0,0.0
1400000.0,184.0,Midfield,24.0,0.0,0.0
750000.0,186.0,Defender,23.0,0.0,0.0
300000.0,190.0,Attack,30.0,0.0,0.0
75000.0,181.0,Attack,26.0,0.0,0.0
250000.0,180.0,Attack,28.0,0.0,0.0
250000.0,192.0,Defender,25.0,0.0,0.0
600000.0,176.0,Defender,26.0,0.0,0.0
850000.0,187.0,Defender,27.0,0.0,0.0
4000000.0,183.0,Midfield,22.0,0.0,0.0
100000.0,178.0,Midfield,30.0,0.0,0.0
600000.0,188.0,Attack,21.0,4.0,1.0
100000.0,180.0,Attack,33.0,0.0,0.0
300000.0,182.0,Midfield,24.0,0.0,0.0
1200000.0,190.0,Defender,23.0,0.0,0.0
200000.0,175.0,Midfield,25.0,0.0,0.0
250000.0,184.0,Attack,23.0,0.0,0.0
11000000.0,177.0,Attack,22.0,28.0,4.0
200000.0,198.0,Attack,22.0,0.0,0.0
175000.0,187.0,Defender,31.0,0.0,0.0
100000.0,186.0,Goalkeeper,22.0,0.0,0.0
400000.0,177.0,Midfield,21.0,10.0,1.0
225000.0,179.0,Attack,23.0,0.0,0.0
75000.0,177.0,Defender,25.0,0.0,0.0
50000.0,172.0,Midfield,23.0,0.0,0.0
200000.0,180.0,Midfield,25.0,0.0,0.0
800000.0,177.0,Midfield,23.0,1.0,0.0
200000.0,178.0,Attack,23.0,0.0,0.0
75000.0,172.0,Attack,26.0,0.0,0.0
100000.0,189.0,Midfield,21.0,2.0,0.0
3000000.0,189.0,Defender,23.0,0.0,0.0
800000.0,178.0,Attack,27.0,5.0,0.0
200000.0,180.0,Attack,20.0,17.0,2.0
400000.0,174.0,Attack,20.0,31.0,7.0
38000000.0,187.0,Midfield,20.0,16.0,3.0
1200000.0,179.0,Midfield,20.0,0.0,0.0
1300000.0,178.0,Attack,20.0,27.0,3.0
125000.0,183.0,Attack,22.0,0.0,0.0
300000.0,175.0,Midfield,26.0,0.0,0.0
50000.0,188.0,Attack,24.0,0.0,0.0
2200000.0,192.0,Attack,22.0,3.0,0.0
2000000.0,177.0,Midfield,25.0,0.0,0.0
75000.0,176.0,Defender,23.0,0.0,0.0
600000.0,181.0,Defender,25.0,0.0,0.0
50000.0,193.0,Defender,25.0,0.0,0.0
10000.0,180.0,Midfield,23.0,0.0,0.0
400000.0,180.0,Attack,24.0,4.0,0.0
200000.0,191.0,Attack,24.0,0.0,0.0
200000.0,182.0,Midfield,24.0,0.0,0.0
450000.0,169.0,Attack,25.0,0.0,0.0
225000.0,189.0,Attack,23.0,6.0,0.0
350000.0,180.0,Defender,23.0,1.0,0.0
4000000.0,193.0,Goalkeeper,24.0,0.0,0.0
300000.0,189.0,Attack,25.0,0.0,0.0
100000.0,194.0,Goalkeeper,23.0,0.0,0.0
75000.0,174.0,Midfield,22.0,0.0,0.0
700000.0,185.0,Attack,21.0,0.0,0.0
25000.0,180.0,Attack,24.0,0.0,0.0
50000.0,182.0,Attack,31.0,0.0,0.0
2000000.0,183.0,Attack,27.0,0.0,0.0
10000.0,173.0,Midfield,23.0,0.0,0.0
600000.0,181.0,Attack,28.0,0.0,0.0
150000.0,180.0,Defender,30.0,0.0,0.0
25000.0,175.0,Attack,32.0,0.0,0.0
275000.0,190.0,Defender,31.0,0.0,0.0
125000.0,194.0,Attack,22.0,0.0,0.0
50000.0,172.0,Attack,23.0,0.0,0.0
1600000.0,187.0,Attack,23.0,2.0,0.0
300000.0,191.0,Goalkeeper,22.0,0.0,0.0
100000.0,185.0,Attack,21.0,0.0,0.0
50000.0,168.0,Midfield,22.0,0.0,0.0
275000.0,170.0,Midfield,23.0,0.0,0.0
225000.0,180.0,Attack,31.0,0.0,0.0
50000.0,175.0,Midfield,23.0,0.0,0.0
100000.0,195.0,Attack,22.0,4.0,0.0
400000.0,180.0,Attack,23.0,9.0,0.0
50000.0,181.0,Attack,25.0,0.0,0.0
150000.0,182.0,Defender,22.0,25.0,1.0
150000.0,173.0,Attack,22.0,0.0,0.0
700000.0,195.0,Defender,24.0,0.0,0.0
75000.0,173.0,Defender,21.0,0.0,0.0
350000.0,181.0,Midfield,20.0,0.0,0.0
300000.0,185.0,Defender,24.0,0.0,0.0
75000.0,183.0,Midfield,23.0,0.0,0.0
350000.0,174.0,Midfield,23.0,0.0,0.0
300000.0,192.0,Attack,25.0,0.0,0.0
600000.0,185.0,Midfield,25.0,0.0,0.0
5000000.0,166.0,Midfield,20.0,31.0,12.0
50000.0,175.0,Defender,21.0,0.0,0.0
2500000.0,193.0,Goalkeeper,25.0,0.0,0.0
50000.0,192.0,Goalkeeper,24.0,0.0,0.0
100000.0,170.0,Midfield,24.0,0.0,0.0
700000.0,184.0,Attack,26.0,0.0,0.0
125000.0,182.0,Defender,23.0,0.0,0.0
200000.0,186.0,Attack,25.0,0.0,0.0
100000.0,188.0,Defender,23.0,0.0,0.0
50000.0,184.0,Attack,21.0,0.0,0.0
3000000.0,186.0,Defender,22.0,10.0,0.0
50000.0,161.0,Midfield,21.0,0.0,0.0
125000.0,177.0,Midfield,22.0,0.0,0.0
300000.0,191.0,Defender,22.0,1.0,0.0
500000.0,185.0,Attack,22.0,0.0,0.0
50000.0,175.0,Defender,26.0,0.0,0.0
300000.0,169.0,Defender,25.0,0.0,0.0
3000000.0,189.0,Attack,21.0,9.0,4.0
10000.0,185.0,Defender,26.0,0.0,0.0
400000.0,192.0,Goalkeeper,25.0,0.0,0.0
1000000.0,195.0,Defender,27.0,0.0,0.0
75000.0,184.0,Defender,21.0,0.0,0.0
125000.0,175.0,Midfield,25.0,0.0,0.0
50000.0,186.0,Defender,28.0,0.0,0.0
250000.0,160.0,Midfield,21.0,0.0,0.0
350000.0,188.0,Attack,22.0,0.0,0.0
250000.0,190.0,Defender,20.0,0.0,0.0
200000.0,188.0,Midfield,24.0,0.0,0.0
75000.0,174.0,Attack,24.0,0.0,0.0
200000.0,180.0,Defender,23.0,0.0,0.0
2000000.0,180.0,Midfield,21.0,10.0,1.0
200000.0,180.0,Defender,24.0,0.0,0.0
100000.0,182.0,Midfield,21.0,0.0,0.0
450000.0,186.0,Defender,21.0,2.0,0.0
25000.0,192.0,Defender,21.0,0.0,0.0
175000.0,192.0,Defender,21.0,12.0,0.0
50000.0,173.0,Defender,21.0,0.0,0.0
250000.0,171.0,Attack,22.0,7.0,2.0
4000000.0,187.0,Midfield,21.0,18.0,5.0
75000.0,178.0,Attack,21.0,0.0,0.0
5000000.0,176.0,Attack,27.0,0.0,0.0
250000.0,191.0,Goalkeeper,27.0,0.0,0.0
100000.0,185.0,Defender,29.0,0.0,0.0
50000.0,185.0,Goalkeeper,22.0,0.0,0.0
1000000.0,186.0,Defender,20.0,48.0,7.0
150000.0,186.0,Defender,21.0,7.0,0.0
75000.0,182.0,Midfield,21.0,0.0,0.0
7000000.0,181.0,Attack,24.0,9.0,4.0
150000.0,187.0,Defender,23.0,1.0,0.0
125000.0,189.0,Midfield,21.0,0.0,0.0
1000000.0,177.0,Attack,24.0,0.0,0.0
1200000.0,187.0,Midfield,23.0,0.0,0.0
75000.0,173.0,Defender,24.0,0.0,0.0
450000.0,188.0,Defender,23.0,0.0,0.0
175000.0,190.0,Defender,22.0,0.0,0.0
400000.0,178.0,Midfield,23.0,0.0,0.0
300000.0,176.0,Attack,20.0,22.0,4.0
75000.0,187.0,Goalkeeper,20.0,0.0,0.0
5000000.0,181.0,Midfield,22.0,0.0,0.0
150000.0,183.0,Goalkeeper,21.0,0.0,0.0
4000000.0,193.0,Attack,22.0,0.0,0.0
100000.0,189.0,Attack,22.0,0.0,0.0
400000.0,181.0,Defender,20.0,0.0,0.0
450000.0,183.0,Attack,24.0,0.0,0.0
600000.0,180.0,Attack,25.0,0.0,0.0
75000.0,182.0,Defender,23.0,0.0,0.0
60000000.0,197.0,Defender,21.0,0.0,0.0
2500000.0,191.0,Midfield,23.0,0.0,0.0
75000.0,193.0,Defender,21.0,0.0,0.0
75000.0,175.0,Midfield,20.0,32.0,0.0
3200000.0,201.0,Defender,24.0,4.0,0.0
45000000.0,178.0,Defender,20.0,39.0,3.0
100000.0,175.0,Midfield,22.0,0.0,0.0
50000.0,176.0,Midfield,20.0,0.0,0.0
75000.0,190.0,Midfield,24.0,0.0,0.0
100000.0,188.0,Midfield,25.0,0.0,0.0
175000.0,183.0,Defender,23.0,8.0,1.0
50000.0,188.0,Attack,24.0,0.0,0.0
2500000.0,187.0,Defender,22.0,3.0,0.0
900000.0,181.0,Midfield,22.0,0.0,0.0
500000.0,194.0,Midfield,23.0,5.0,1.0
10000.0,173.0,Defender,24.0,0.0,0.0
50000.0,191.0,Defender,24.0,0.0,0.0
250000.0,177.0,Midfield,24.0,0.0,0.0
1500000.0,178.0,Midfield,25.0,0.0,0.0
7500000.0,176.0,Attack,23.0,0.0,0.0
850000.0,180.0,Midfield,23.0,0.0,0.0
900000.0,185.0,Midfield,23.0,0.0,0.0
28000000.0,188.0,Defender,22.0,0.0,0.0
800000.0,176.0,Attack,22.0,22.0,5.0
100000.0,178.0,Defender,23.0,0.0,0.0
275000.0,187.0,Defender,27.0,0.0,0.0
28000000.0,183.0,Attack,21.0,31.0,10.0
1200000.0,175.0,Midfield,21.0,10.0,0.0
700000.0,182.0,Midfield,21.0,22.0,3.0
500000.0,173.0,Midfield,21.0,26.0,0.0
7500000.0,191.0,Defender,21.0,0.0,0.0
200000.0,174.0,Attack,21.0,0.0,0.0
1600000.0,183.0,Attack,25.0,0.0,0.0
50000.0,184.0,Defender,21.0,0.0,0.0
1000000.0,185.0,Midfield,23.0,0.0,0.0
1200000.0,185.0,Defender,21.0,0.0,0.0
100000.0,188.0,Defender,21.0,0.0,0.0
10000.0,179.0,Midfield,21.0,0.0,0.0
100000.0,187.0,Attack,20.0,0.0,0.0
50000.0,182.0,Defender,21.0,0.0,0.0
250000.0,181.0,Defender,20.0,0.0,0.0
1500000.0,191.0,Defender,20.0,21.0,0.0
400000.0,193.0,Goalkeeper,20.0,12.0,0.0
175000.0,199.0,Goalkeeper,21.0,0.0,0.0
75000.0,189.0,Attack,22.0,0.0,0.0
250000.0,172.0,Attack,25.0,0.0,0.0
50000.0,183.0,Defender,21.0,0.0,0.0
900000.0,185.0,Goalkeeper,21.0,32.0,0.0
250000.0,181.0,Attack,23.0,4.0,2.0
1500000.0,176.0,Midfield,22.0,2.0,1.0
300000.0,175.0,Defender,22.0,12.0,0.0
800000.0,184.0,Attack,22.0,0.0,0.0
100000.0,182.0,Attack,23.0,0.0,0.0
100000.0,180.0,Midfield,24.0,0.0,0.0
25000000.0,185.0,Defender,22.0,22.0,3.0
25000.0,175.0,Attack,20.0,0.0,0.0
100000.0,177.0,Midfield,22.0,0.0,0.0
8000000.0,182.0,Midfield,21.0,0.0,0.0
300000.0,186.0,Defender,22.0,1.0,0.0
700000.0,186.0,Defender,25.0,0.0,0.0
7000000.0,173.0,Defender,22.0,30.0,1.0
600000.0,178.0,Defender,22.0,0.0,0.0
750000.0,169.0,Midfield,21.0,6.0,0.0
75000.0,182.0,Defender,20.0,0.0,0.0
100000.0,194.0,Defender,21.0,0.0,0.0
175000.0,186.0,Defender,21.0,0.0,0.0
100000.0,185.0,Defender,27.0,0.0,0.0
75000.0,175.0,Defender,21.0,0.0,0.0
3000000.0,186.0,Attack,25.0,10.0,2.0
700000.0,189.0,Midfield,23.0,0.0,0.0
50000.0,183.0,Defender,23.0,0.0,0.0
100000.0,177.0,Midfield,21.0,11.0,0.0
50000.0,176.0,Defender,22.0,0.0,0.0
25000.0,188.0,Goalkeeper,21.0,0.0,0.0
75000.0,181.0,Midfield,21.0,0.0,0.0
100000.0,187.0,Goalkeeper,22.0,0.0,0.0
125000.0,184.0,Midfield,21.0,0.0,0.0
25000.0,187.0,Goalkeeper,22.0,0.0,0.0
1000000.0,189.0,Goalkeeper,22.0,16.0,0.0
50000.0,189.0,Midfield,21.0,0.0,0.0
150000.0,190.0,Goalkeeper,20.0,0.0,0.0
100000.0,183.0,Defender,23.0,0.0,0.0
100000.0,180.0,Defender,21.0,7.0,2.0
150000.0,191.0,Goalkeeper,23.0,0.0,0.0
50000.0,192.0,Defender,21.0,0.0,0.0
1500000.0,174.0,Attack,20.0,23.0,3.0
125000.0,184.0,Goalkeeper,20.0,12.0,0.0
1500000.0,177.0,Midfield,21.0,6.0,1.0
25000000.0,191.0,Attack,21.0,36.0,13.0
175000.0,170.0,Midfield,22.0,0.0,0.0
8000000.0,188.0,Midfield,22.0,0.0,0.0
1500000.0,181.0,Attack,23.0,0.0,0.0
100000.0,189.0,Goalkeeper,22.0,0.0,0.0
450000.0,180.0,Attack,22.0,14.0,3.0
100000.0,182.0,Defender,20.0,3.0,0.0
100000.0,184.0,Midfield,23.0,0.0,0.0
75000.0,183.0,Attack,25.0,0.0,0.0
50000.0,186.0,Midfield,21.0,0.0,0.0
100000.0,193.0,Goalkeeper,21.0,0.0,0.0
10000.0,179.0,Defender,28.0,0.0,0.0
100000.0,178.0,Attack,21.0,0.0,0.0
10000.0,173.0,Midfield,24.0,0.0,0.0
2000000.0,183.0,Midfield,21.0,0.0,0.0
150000.0,178.0,Midfield,21.0,2.0,0.0
2500000.0,167.0,Defender,22.0,8.0,1.0
1000000.0,180.0,Defender,24.0,0.0,0.0
250000.0,185.0,Midfield,20.0,17.0,3.0
275000.0,180.0,Attack,22.0,9.0,5.0
150000.0,177.0,Defender,23.0,0.0,0.0
75000.0,182.0,Attack,20.0,0.0,0.0
250000.0,184.0,Attack,19.0,0.0,0.0
75000.0,175.0,Defender,21.0,0.0,0.0
500000.0,189.0,Goalkeeper,22.0,0.0,0.0
125000.0,185.0,Midfield,21.0,0.0,0.0
150000.0,189.0,Defender,21.0,0.0,0.0
150000.0,177.0,Defender,24.0,0.0,0.0
400000.0,180.0,Defender,23.0,8.0,0.0
50000.0,187.0,Midfield,21.0,0.0,0.0
200000.0,185.0,Attack,23.0,0.0,0.0
600000.0,175.0,Defender,26.0,0.0,0.0
200000.0,177.0,Attack,23.0,0.0,0.0
250000.0,176.0,Midfield,21.0,5.0,0.0
200000.0,178.0,Midfield,21.0,0.0,0.0
75000.0,192.0,Defender,21.0,0.0,0.0
100000.0,177.0,Defender,21.0,0.0,0.0
75000.0,182.0,Midfield,21.0,0.0,0.0
10000.0,180.0,Attack,20.0,0.0,0.0
50000.0,178.0,Defender,20.0,0.0,0.0
75000.0,186.0,Midfield,21.0,0.0,0.0
900000.0,165.0,Attack,23.0,0.0,0.0
300000.0,183.0,Defender,27.0,0.0,0.0
350000.0,189.0,Defender,23.0,0.0,0.0
50000.0,185.0,Defender,20.0,0.0,0.0
800000.0,181.0,Attack,20.0,14.0,2.0
300000.0,187.0,Defender,21.0,3.0,1.0
50000.0,188.0,Defender,21.0,0.0,0.0
10000.0,190.0,Goalkeeper,21.0,0.0,0.0
10000.0,184.0,Attack,21.0,0.0,0.0
75000.0,180.0,Attack,20.0,21.0,9.0
10000000.0,181.0,Attack,20.0,0.0,0.0
25000.0,185.0,Goalkeeper,21.0,0.0,0.0
50000.0,178.0,Attack,22.0,0.0,0.0
300000.0,188.0,Defender,21.0,0.0,0.0
50000.0,189.0,Defender,22.0,0.0,0.0
150000.0,175.0,Midfield,22.0,0.0,0.0
100000.0,180.0,Attack,23.0,2.0,0.0
50000.0,174.0,Midfield,21.0,0.0,0.0
75000.0,183.0,Defender,21.0,0.0,0.0
700000.0,189.0,Goalkeeper,20.0,0.0,0.0
100000.0,187.0,Defender,20.0,0.0,0.0
300000.0,167.0,Attack,20.0,0.0,0.0
50000.0,182.0,Midfield,22.0,0.0,0.0
50000.0,183.0,Defender,23.0,0.0,0.0
100000.0,180.0,Defender,22.0,0.0,0.0
500000.0,183.0,Midfield,20.0,0.0,0.0
50000.0,180.0,Midfield,22.0,0.0,0.0
50000.0,181.0,Midfield,23.0,0.0,0.0
100000.0,192.0,Defender,22.0,0.0,0.0
300000.0,181.0,Attack,20.0,0.0,0.0
275000.0,184.0,Midfield,21.0,0.0,0.0
50000.0,185.0,Midfield,20.0,24.0,0.0
100000.0,192.0,Defender,21.0,0.0,0.0
500000.0,175.0,Midfield,22.0,0.0,0.0
100000.0,175.0,Defender,23.0,0.0,0.0
3500000.0,189.0,Midfield,22.0,19.0,0.0
200000.0,185.0,Defender,22.0,0.0,0.0
250000.0,179.0,Midfield,20.0,35.0,4.0
350000.0,181.0,Midfield,24.0,0.0,0.0
10000.0,193.0,Goalkeeper,21.0,0.0,0.0
